"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MLT","Malta","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2022","2022","USD","US Dollar","6","Millions","2015","2015",23745.667,,
"HRV","Croatia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",98790.984,,
"HRV","Croatia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",96487.512,,
"HRV","Croatia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",96103.658,,
"HRV","Croatia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",95691.027,,
"HRV","Croatia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",98104.634,,
"HRV","Croatia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",101596.531,,
"HRV","Croatia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",105063.48,,
"HRV","Croatia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",108005.968,,
"HRV","Croatia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",111700.858,,
"HRV","Croatia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",102170.704,,
"HRV","Croatia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2021","2021","USD","US Dollar","6","Millions","2015","2015",115540.245,"P","Provisional value"
"HRV","Croatia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2022","2022","USD","US Dollar","6","Millions","2015","2015",122728.964,"P","Provisional value"
"ROU","Romania","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",390348.263,,
"ROU","Romania","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",397862.425,,
"ROU","Romania","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",398936.509,,
"ROU","Romania","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",415375.321,,
"ROU","Romania","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",428503.297,,
"ROU","Romania","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",440747.999,,
"ROU","Romania","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",476873.955,,
"ROU","Romania","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",505624.769,,
"ROU","Romania","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",525107.32,,
"ROU","Romania","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",505796.472,,
"ROU","Romania","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2021","2021","USD","US Dollar","6","Millions","2015","2015",535098.497,"P","Provisional value"
"ROU","Romania","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2022","2022","USD","US Dollar","6","Millions","2015","2015",560483.583,"P","Provisional value"
"CPV","Cabo Verde","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",3037.715,,
"CPV","Cabo Verde","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",3070.581,,
"CPV","Cabo Verde","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",3095.231,,
"CPV","Cabo Verde","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",3114.15,,
"CPV","Cabo Verde","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",3145.505,,
"CPV","Cabo Verde","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",3293.526,,
"CPV","Cabo Verde","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",3415.454,,
"CPV","Cabo Verde","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",3570.213,,
"CPV","Cabo Verde","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",3772.564,,
"CPV","Cabo Verde","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",3214.851,,
"CPV","Cabo Verde","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2021","2021","USD","US Dollar","6","Millions","2015","2015",3438.362,,
"MKD","North Macedonia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",26074.487,,
"MKD","North Macedonia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",25955.697,,
"MKD","North Macedonia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",26714.829,,
"MKD","North Macedonia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",27684.464,,
"MKD","North Macedonia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",28751.905,,
"MKD","North Macedonia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",29570.863,,
"MKD","North Macedonia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",29890.609,,
"MKD","North Macedonia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",30751.708,,
"MKD","North Macedonia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",31954.163,,
"MKD","North Macedonia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",30456.06,,
"MKD","North Macedonia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2021","2021","USD","US Dollar","6","Millions","2015","2015",31653.38,"P","Provisional value"
"MKD","North Macedonia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2022","2022","USD","US Dollar","6","Millions","2015","2015",32332.893,"E","Estimated value"
"ZMB","Zambia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",44721.02,,
"ZMB","Zambia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",48118.741,,
"ZMB","Zambia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",50552.342,,
"ZMB","Zambia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",52927.154,,
"ZMB","Zambia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",54472.617,,
"ZMB","Zambia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",56519.171,,
"ZMB","Zambia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",58827.974,,
"ZMB","Zambia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",60871.723,,
"ZMB","Zambia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",61749.071,,
"ZMB","Zambia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",60029.315,,
"ZMB","Zambia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2021","2021","USD","US Dollar","6","Millions","2015","2015",62789.915,,
"HKG","Hong Kong, China","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",372805.928,,
"HKG","Hong Kong, China","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",379144.813,,
"HKG","Hong Kong, China","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",390904.086,,
"HKG","Hong Kong, China","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",401702.497,,
"HKG","Hong Kong, China","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",411294.477,,
"HKG","Hong Kong, China","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",420241.877,,
"HKG","Hong Kong, China","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",436194.772,,
"HKG","Hong Kong, China","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",448612.953,,
"HKG","Hong Kong, China","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",441084.122,,
"HKG","Hong Kong, China","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",412215.13,,
"HKG","Hong Kong, China","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2021","2021","USD","US Dollar","6","Millions","2015","2015",438362.373,,
"MDG","Madagascar","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",33706.975,"E","Estimated value"
"MDG","Madagascar","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",34737.347,"E","Estimated value"
"MDG","Madagascar","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",35526.669,"E","Estimated value"
"MDG","Madagascar","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",36722.678,"E","Estimated value"
"MDG","Madagascar","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",37860.94,"E","Estimated value"
"MDG","Madagascar","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",39424.773,"E","Estimated value"
"MDG","Madagascar","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",41027.929,"E","Estimated value"
"MDG","Madagascar","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",42278.891,"E","Estimated value"
"MDG","Madagascar","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",44232.444,"E","Estimated value"
"MDG","Madagascar","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",41220.334,"E","Estimated value"
"MAR","Morocco","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",233850.754,"E","Estimated value"
"MAR","Morocco","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",240889.571,"E","Estimated value"
"MAR","Morocco","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",251814.935,"E","Estimated value"
"MAR","Morocco","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",258537.12,,
"MAR","Morocco","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",269769.48,,
"MAR","Morocco","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",271175.479,,
"MAR","Morocco","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",284891.258,,
"MAR","Morocco","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",293625.003,,
"MAR","Morocco","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",302113.627,,
"MAR","Morocco","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",280400.481,,
"MAR","Morocco","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2021","2021","USD","US Dollar","6","Millions","2015","2015",302635.308,,
"SGP","Singapore","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",410653.226,,
"SGP","Singapore","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",428974.968,,
"SGP","Singapore","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",449725.768,,
"SGP","Singapore","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",467435.981,,
"SGP","Singapore","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",481405.402,,
"SGP","Singapore","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",497431.554,,
"SGP","Singapore","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",519917.347,,
"SGP","Singapore","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",538101.299,,
"SGP","Singapore","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",545339.931,,
"SGP","Singapore","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",515940.539,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",16487888.657,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",16367770.704,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",16352964.942,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",16613223.65,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",16992983.633,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",17328074.727,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",17820402.132,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",18188305.321,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",18516588.027,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",17478632.813,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2021","2021","USD","US Dollar","6","Millions","2015","2015",18453629.427,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2022","2022","USD","US Dollar","6","Millions","2015","2015",19082364.144,,
"SRB","Serbia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",103457.251,,
"SRB","Serbia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",102752.147,,
"SRB","Serbia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",105724.393,,
"SRB","Serbia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",104043.894,,
"SRB","Serbia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",105922.988,,
"SRB","Serbia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",109459.32,,
"SRB","Serbia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",111759.239,,
"SRB","Serbia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",116782.951,,
"SRB","Serbia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",121841.704,,
"SRB","Serbia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",120690.789,,
"SRB","Serbia","B1_GE","Gross domestic product (expenditure approach)","VPVOB","Constant prices, constant PPPs, OECD base year","2021","2021","USD","US Dollar","6","Millions","2015","2015",129608.962,"P","Provisional value"
